id,label 
middle2750_2,A
middle2750_3,A
middle2750_4,A
middle2750_5,A
middle2750_6,A
middle2750_7,A
middle2750_8,D
middle2751_0,A
middle2751_1,A
middle2751_2,C
middle2751_3,B
middle2751_4,D
middle2751_5,A
middle2751_6,A
middle2751_7,B
middle2751_8,C
middle2751_9,A
middle2752_0,A
middle2752_1,C
middle2752_2,A
middle2752_3,A
middle2752_4,A
middle2752_5,A
middle2752_6,A
middle2752_7,A
middle2752_8,A
middle2753_0,A
middle2753_1,A
middle2753_2,A
middle2753_3,A
middle2753_4,A
middle2753_5,A
middle2753_6,C
middle2753_7,A
middle2753_8,A
middle2753_9,A
middle2754_0,C
middle2754_1,A
middle2754_2,A
middle2754_3,A
middle2754_4,C
middle2754_5,A
middle2754_6,A
middle2754_7,A
middle2754_8,A
middle2754_9,C
middle2755_0,B
middle2755_1,A
middle2755_2,A
middle2755_3,A
middle2755_4,A
middle2755_5,A
middle2755_6,C
middle2755_7,A
middle2755_8,A
middle2755_9,A
middle2756_0,A
middle2756_1,A
middle2756_2,A
middle2756_3,A
middle2756_4,A
middle2756_5,A
middle2756_6,A
middle2756_7,A
middle2756_8,A
middle2757_0,A
middle2757_1,A
middle2757_2,A
middle2757_3,B
middle2757_4,A
middle2757_5,A
middle2757_6,A
middle2757_7,A
middle2757_8,A
middle2757_9,A
middle2757_10,A
middle2757_11,A
middle2758_0,A
middle2758_1,A
middle2758_2,C
middle2758_3,C
middle2758_4,D
middle2758_5,A
middle2758_6,A
middle2758_7,D
middle2758_8,C
middle2758_9,B
middle2758_10,D
middle2758_11,D
middle2758_12,C
middle2758_13,B
middle2759_0,C
middle2759_1,D
middle2759_2,A
middle2759_3,B
middle2759_4,A
middle2759_5,A
middle2759_6,A
middle2759_7,A
middle2759_8,A
middle2760_0,A
middle2760_1,D
middle2760_2,A
middle2760_3,A
middle2760_4,A
middle2760_5,A
middle2760_6,A
middle2760_7,A
middle2760_8,C
middle2760_9,A
middle2760_10,C
middle2761_0,A
middle2761_1,A
middle2761_2,A
middle2761_3,A
middle2761_4,A
middle2761_5,A
middle2761_6,A
middle2761_7,A
middle2761_8,A
middle2762_0,C
middle2762_1,A
middle2762_2,C
middle2762_3,B
middle2762_4,A
middle2762_5,A
middle2762_6,A
middle2763_0,A
middle2763_1,A
middle2763_2,A
middle2763_3,C
middle2763_4,B
middle2763_5,A
middle2763_6,A
middle2763_7,A
middle2763_8,A
middle2764_0,A
middle2764_1,A
middle2764_2,A
middle2764_3,A
middle2764_4,A
middle2764_5,A
middle2764_6,A
middle2764_7,A
middle2764_8,A
middle2765_0,A
middle2765_1,A
middle2765_2,A
middle2765_3,A
middle2765_4,A
middle2766_0,A
middle2766_1,C
middle2766_2,A
middle2766_3,A
middle2766_4,A
middle2766_5,A
middle2766_6,A
middle2766_7,A
middle2766_8,A
middle2766_9,A
middle2767_0,A
middle2767_1,B
middle2767_2,A
middle2767_3,A
middle2767_4,A
middle2767_5,A
middle2767_6,B
middle2767_7,A
middle2767_8,A
middle2767_9,A
middle2768_0,A
middle2768_1,A
middle2768_2,A
middle2768_3,A
middle2768_4,A
middle2768_5,A
middle2768_6,A
middle2768_7,A
middle2768_8,C
middle2768_9,A
middle2768_10,C
middle2769_0,A
middle2769_1,A
middle2769_2,A
middle2769_3,D
middle2769_4,A
middle2769_5,A
middle2769_6,A
middle2769_7,A
middle2770_0,A
middle2770_1,A
middle2770_2,A
middle2770_3,A
middle2770_4,A
middle2770_5,A
middle2770_6,A
middle2770_7,D
middle2770_8,A
middle2770_9,A
middle2770_10,D
middle2770_11,A
middle2771_0,A
middle2771_1,B
middle2771_2,A
middle2771_3,A
middle2771_4,B
middle2771_5,A
middle2771_6,A
middle2771_7,A
middle2772_0,B
middle2772_1,C
middle2772_2,D
middle2772_3,A
middle2772_4,A
middle2772_5,B
middle2772_6,A
middle2772_7,C
middle2772_8,A
middle2772_9,A
middle2773_0,B
middle2773_1,A
middle2773_2,A
middle2773_3,A
middle2773_4,A
middle2773_5,A
middle2773_6,A
middle2773_7,B
middle2773_8,A
middle2773_9,C
middle2774_0,A
middle2774_1,A
middle2774_2,A
middle2774_3,A
middle2774_4,A
middle2774_5,A
middle2774_6,B
middle2774_7,A
middle2774_8,A
middle2775_0,A
middle2775_1,A
middle2775_2,A
middle2775_3,A
middle2775_4,A
middle2775_5,A
middle2775_6,C
middle2775_7,A
middle2775_8,A
middle2775_9,A
middle2776_0,A
middle2776_1,A
middle2776_2,A
middle2776_3,A
middle2776_4,A
middle2776_5,A
middle2776_6,A
middle2776_7,A
middle2776_8,A
middle2776_9,A
middle2777_0,A
middle2777_1,A
middle2777_2,A
middle2777_3,A
middle2777_4,A
middle2777_5,A
middle2777_6,A
middle2777_7,A
middle2777_8,A
middle2777_9,A
middle2777_10,B
middle2777_11,A
middle2777_12,A
middle2777_13,A
middle2777_14,A
middle2778_0,B
middle2778_1,A
middle2778_2,C
middle2778_3,A
middle2778_4,A
middle2778_5,A
middle2778_6,A
middle2778_7,A
middle2778_8,B
middle2778_9,C
middle2778_10,A
middle2778_11,A
middle2778_12,A
middle2778_13,B
middle2779_0,A
middle2779_1,A
middle2779_2,A
middle2779_3,C
middle2779_4,A
middle2779_5,A
middle2779_6,C
middle2779_7,A
middle2779_8,A
middle2779_9,A
middle2779_10,A
middle2779_11,A
middle2779_12,A
middle2779_13,A
middle2779_14,A
middle2780_0,A
middle2780_1,A
middle2780_2,A
middle2780_3,A
middle2780_4,A
middle2780_5,A
middle2780_6,A
middle2781_0,A
middle2781_1,A
middle2781_2,A
middle2781_3,A
middle2781_4,A
middle2781_5,A
middle2781_6,A
middle2781_7,A
middle2781_8,A
middle2781_9,A
middle2782_0,A
middle2782_1,A
middle2782_2,A
middle2782_3,A
middle2782_4,A
middle2782_5,A
middle2782_6,A
middle2782_7,A
middle2783_0,B
middle2783_1,A
middle2783_2,C
middle2783_3,A
middle2783_4,A
middle2783_5,D
middle2783_6,A
middle2783_7,A
middle2784_0,A
middle2784_1,A
middle2784_2,C
middle2784_3,A
middle2784_4,A
middle2784_5,A
middle2784_6,A
middle2784_7,C
middle2784_8,A
middle2784_9,A
middle2784_10,D
middle2784_11,A
middle2784_12,A
middle2785_0,A
middle2785_1,A
middle2785_2,B
middle2785_3,A
middle2785_4,C
middle2785_5,A
middle2785_6,C
middle2785_7,A
middle2785_8,A
middle2785_9,B
middle2785_10,A
middle2785_11,A
middle2785_12,A
middle2786_0,A
middle2786_1,A
middle2786_2,A
middle2786_3,A
middle2786_4,A
middle2786_5,C
middle2787_0,A
middle2787_1,A
middle2787_2,A
middle2787_3,A
middle2787_4,A
middle2787_5,A
middle2787_6,A
middle2788_0,A
middle2788_1,A
middle2788_2,A
middle2788_3,B
middle2788_4,A
middle2788_5,A
middle2788_6,A
middle2789_0,A
middle2789_1,C
middle2789_2,B
middle2789_3,D
middle2789_4,A
middle2789_5,C
middle2789_6,A
middle2789_7,A
middle2789_8,B
middle2789_9,A
middle2789_10,B
middle2790_0,C
middle2790_1,A
middle2790_2,A
middle2790_3,C
middle2790_4,C
middle2790_5,A
middle2790_6,A
middle2791_0,A
middle2791_1,C
middle2791_2,A
middle2791_3,A
middle2791_4,C
middle2791_5,A
middle2791_6,D
middle2791_7,A
middle2791_8,A
middle2792_0,A
middle2792_1,A
middle2792_2,A
middle2792_3,A
middle2792_4,A
middle2792_5,A
middle2792_6,A
middle2793_0,B
middle2793_1,A
middle2793_2,A
middle2793_3,A
middle2793_4,A
middle2793_5,A
middle2793_6,A
middle2794_0,C
middle2794_1,B
middle2794_2,A
middle2794_3,A
middle2794_4,A
middle2794_5,A
middle2794_6,B
middle2794_7,C
middle2794_8,A
middle2794_9,A
middle2795_0,A
middle2795_1,A
middle2795_2,A
middle2795_3,D
middle2795_4,A
middle2796_0,B
middle2796_1,A
middle2796_2,A
middle2796_3,A
middle2796_4,A
middle2796_5,A
middle2796_6,A
middle2796_7,A
middle2796_8,A
middle2796_9,A
middle2796_10,A
middle2796_11,A
middle2796_12,D
middle2796_13,A
middle2797_0,A
middle2797_1,A
middle2797_2,A
middle2797_3,A
middle2797_4,A
middle2797_5,A
middle2797_6,A
middle2797_7,A
middle2797_8,B
middle2797_9,A
middle2797_10,A
middle2797_11,A
middle2797_12,A
middle2798_0,A
middle2798_1,A
middle2798_2,A
middle2798_3,A
middle2798_4,A
middle2798_5,A
middle2799_0,A
middle2799_1,A
middle2799_2,A
middle2799_3,A
middle2799_4,A
middle2799_5,A
middle2799_6,A
middle2799_7,A
middle2800_0,A
middle2800_1,A
middle2800_2,A
middle2800_3,A
middle2800_4,B
middle2800_5,B
middle2800_6,A
middle2800_7,A
middle2800_8,A
middle2801_0,A
middle2801_1,A
middle2801_2,A
middle2801_3,C
middle2801_4,A
middle2802_0,A
middle2802_1,A
middle2802_2,A
middle2802_3,A
middle2802_4,A
middle2802_5,A
middle2802_6,A
middle2802_7,C
middle2802_8,A
middle2802_9,D
middle2802_10,A
middle2802_11,A
middle2802_12,B
middle2802_13,B
middle2803_0,A
middle2803_1,D
middle2803_2,A
middle2803_3,A
middle2803_4,D
middle2803_5,A
middle2804_0,A
middle2804_1,A
middle2804_2,A
middle2804_3,A
middle2804_4,C
middle2804_5,A
middle2804_6,D
middle2804_7,C
middle2804_8,A
middle2804_9,B
middle2804_10,B
middle2804_11,A
middle2804_12,A
middle2804_13,A
middle2805_0,A
middle2805_1,B
middle2805_2,A
middle2805_3,A
middle2805_4,C
middle2805_5,A
middle2806_0,A
middle2806_1,A
middle2806_2,A
middle2806_3,A
middle2806_4,A
middle2806_5,A
middle2806_6,A
middle2806_7,A
middle2806_8,A
middle2806_9,D
middle2807_0,A
middle2807_1,A
middle2807_2,B
middle2807_3,A
middle2807_4,A
middle2807_5,A
middle2807_6,A
middle2807_7,A
middle2807_8,A
middle2807_9,C
middle2807_10,A
middle2807_11,D
middle2807_12,D
middle2807_13,A
middle2807_14,D
middle2808_0,A
middle2808_1,B
middle2808_2,A
middle2808_3,A
middle2808_4,A
middle2808_5,C
middle2808_6,A
middle2809_0,A
middle2809_1,A
middle2809_2,A
middle2810_0,A
middle2810_1,A
middle2810_2,A
middle2810_3,A
middle2810_4,A
middle2810_5,A
middle2810_6,A
middle2810_7,A
middle2810_8,A
middle2810_9,A
middle2810_10,A
middle2810_11,A
middle2810_12,A
middle2810_13,A
middle2810_14,A
middle2811_0,A
middle2811_1,A
middle2811_2,B
middle2811_3,A
middle2811_4,A
middle2811_5,A
middle2811_6,A
middle2811_7,C
middle2811_8,B
middle2811_9,A
middle2811_10,A
middle2811_11,A
middle2811_12,C
middle2811_13,B
middle2812_0,A
middle2812_1,A
middle2812_2,A
middle2812_3,A
middle2812_4,A
middle2812_5,A
middle2812_6,A
middle2812_7,A
middle2812_8,A
middle2813_0,A
middle2813_1,A
middle2813_2,A
middle2813_3,A
middle2813_4,D
middle2813_5,A
middle2813_6,A
middle2813_7,A
middle2813_8,A
middle2813_9,A
middle2813_10,A
middle2813_11,A
middle2813_12,A
middle2813_13,A
middle2813_14,A
middle2814_0,A
middle2814_1,A
middle2814_2,A
middle2814_3,B
middle2814_4,A
middle2814_5,A
middle2815_0,C
middle2815_1,A
middle2815_2,A
middle2815_3,A
middle2815_4,A
middle2815_5,A
middle2815_6,A
middle2815_7,A
middle2815_8,A
middle2815_9,A
middle2816_0,C
middle2816_1,A
middle2816_2,A
middle2816_3,D
middle2816_4,A
middle2816_5,A
middle2816_6,A
middle2816_7,C
middle2817_0,A
middle2817_1,D
middle2817_2,C
middle2817_3,A
middle2817_4,B
middle2817_5,A
middle2817_6,B
middle2817_7,A
middle2817_8,A
middle2817_9,A
middle2818_0,C
middle2818_1,A
middle2818_2,A
middle2818_3,A
middle2818_4,B
middle2818_5,A
middle2818_6,B
middle2819_0,A
middle2819_1,A
middle2819_2,A
middle2819_3,A
middle2819_4,A
middle2819_5,A
middle2820_0,A
middle2820_1,A
middle2820_2,A
middle2820_3,A
middle2820_4,A
middle2820_5,A
middle2820_6,A
middle2820_7,A
middle2820_8,A
middle2820_9,A
middle2820_10,A
middle2820_11,A
middle2821_0,A
middle2821_1,C
middle2821_2,A
middle2821_3,D
middle2821_4,B
middle2821_5,A
middle2821_6,B
middle2821_7,B
middle2821_8,D
middle2821_9,A
middle2821_10,D
middle2821_11,D
middle2821_12,A
middle2822_0,B
middle2822_1,A
middle2822_2,A
middle2822_3,A
middle2822_4,A
middle2822_5,A
middle2822_6,A
middle2822_7,A
middle2822_8,A
middle2822_9,C
middle2822_10,A
middle2822_11,B
middle2822_12,A
middle2823_0,A
middle2823_1,A
middle2823_2,A
middle2823_3,A
middle2823_4,A
middle2823_5,A
middle2823_6,A
middle2823_7,A
middle2823_8,A
middle2823_9,A
middle2824_0,C
middle2824_1,A
middle2824_2,B
middle2824_3,A
middle2824_4,D
middle2824_5,A
middle2824_6,B
middle2824_7,A
middle2825_0,C
middle2825_1,C
middle2825_2,A
middle2825_3,A
middle2825_4,A
middle2825_5,A
middle2825_6,D
middle2825_7,D
middle2825_8,A
middle2825_9,B
middle2825_10,A
middle2825_11,A
middle2825_12,A
middle2826_0,A
middle2826_1,D
middle2826_2,A
middle2826_3,A
middle2826_4,A
middle2826_5,A
middle2826_6,A
middle2826_7,A
middle2826_8,A
middle2826_9,A
middle2827_0,A
middle2827_1,A
middle2827_2,A
middle2827_3,A
middle2827_4,A
middle2827_5,A
middle2828_0,A
middle2828_1,A
middle2828_2,A
middle2828_3,A
middle2828_4,A
middle2828_5,A
middle2828_6,A
middle2828_7,A
middle2828_8,A
middle2828_9,A
middle2828_10,A
middle2829_0,A
middle2829_1,C
middle2829_2,A
middle2829_3,A
middle2829_4,A
middle2829_5,C
middle2829_6,A
middle2829_7,A
middle2829_8,A
middle2829_9,A
middle2829_10,B
middle2829_11,A
middle2829_12,A
middle2829_13,B
middle2830_0,A
middle2830_1,A
middle2830_2,A
middle2830_3,A
middle2830_4,A
middle2830_5,A
middle2830_6,A
middle2830_7,A
middle2830_8,A
middle2830_9,B
middle2831_0,A
middle2831_1,A
middle2831_2,A
middle2831_3,A
middle2831_4,B
middle2831_5,A
middle2831_6,B
middle2832_0,C
middle2832_1,A
middle2832_2,A
middle2833_0,A
middle2833_1,A
middle2833_2,A
middle2833_3,A
middle2833_4,A
middle2833_5,A
middle2833_6,A
middle2833_7,A
middle2834_0,A
middle2834_1,A
middle2834_2,A
middle2834_3,A
middle2834_4,A
middle2834_5,A
middle2834_6,A
middle2834_7,A
middle2834_8,A
middle2834_9,A
middle2835_0,A
middle2835_1,C
middle2835_2,A
middle2835_3,C
middle2835_4,D
middle2835_5,B
middle2835_6,B
middle2835_7,A
middle2835_8,A
middle2835_9,C
middle2836_0,A
middle2836_1,A
middle2836_2,A
middle2836_3,A
middle2836_4,A
middle2836_5,A
middle2836_6,A
middle2836_7,A
middle2837_0,A
middle2837_1,A
middle2837_2,A
middle2837_3,A
middle2837_4,A
middle2837_5,A
middle2837_6,A
middle2837_7,D
middle2837_8,C
middle2838_0,A
middle2838_1,A
middle2838_2,A
middle2838_3,A
middle2838_4,A
middle2838_5,A
middle2838_6,A
middle2839_0,A
middle2839_1,A
middle2839_2,A
middle2839_3,A
middle2839_4,A
middle2839_5,A
middle2839_6,A
middle2839_7,C
middle2839_8,A
middle2840_0,B
middle2840_1,D
middle2840_2,C
middle2840_3,A
middle2840_4,A
middle2840_5,B
middle2840_6,A
middle2840_7,C
middle2840_8,A
middle2840_9,C
middle2840_10,D
middle2840_11,A
middle2841_0,A
middle2841_1,D
middle2841_2,A
middle2841_3,A
middle2841_4,A
middle2841_5,A
middle2841_6,A
middle2842_0,A
middle2842_1,A
middle2842_2,B
middle2842_3,A
middle2842_4,A
middle2842_5,A
middle2842_6,A
middle2842_7,A
middle2842_8,A
middle2842_9,A
middle2843_0,A
middle2843_1,D
middle2843_2,A
middle2843_3,A
middle2843_4,A
middle2843_5,A
middle2843_6,A
middle2843_7,A
middle2843_8,A
middle2843_9,B
middle2843_10,A
middle2843_11,A
middle2844_0,A
middle2844_1,A
middle2844_2,A
middle2844_3,A
middle2844_4,A
middle2844_5,A
middle2844_6,A
middle2844_7,A
middle2844_8,A
middle2845_0,A
middle2845_1,A
middle2845_2,A
middle2845_3,C
middle2845_4,A
middle2845_5,D
middle2845_6,A
middle2845_7,A
middle2845_8,D
middle2845_9,A
middle2846_0,B
middle2846_1,A
middle2846_2,A
middle2846_3,A
middle2846_4,A
middle2846_5,A
middle2846_6,A
middle2847_0,A
middle2847_1,A
middle2847_2,A
middle2847_3,A
middle2847_4,A
middle2847_5,A
middle2847_6,D
middle2847_7,B
middle2847_8,A
middle2848_0,A
middle2848_1,A
middle2848_2,A
middle2848_3,A
middle2848_4,A
middle2848_5,D
middle2848_6,A
middle2848_7,A
middle2848_8,A
middle2849_0,A
middle2849_1,A
middle2849_2,A
middle2849_3,A
middle2849_4,A
middle2849_5,A
middle2849_6,A
middle2849_7,A
middle2849_8,C
middle2850_0,A
middle2850_1,A
middle2850_2,A
middle2850_3,A
middle2850_4,A
middle2850_5,A
middle2850_6,A
middle2850_7,C
middle2850_8,A
middle2850_9,B
middle2851_0,A
middle2851_1,C
middle2851_2,B
middle2851_3,A
middle2851_4,A
middle2851_5,A
middle2851_6,A
middle2851_7,A
middle2852_0,A
middle2852_1,A
middle2852_2,A
middle2852_3,A
middle2852_4,B
middle2852_5,A
middle2852_6,A
middle2852_7,C
middle2852_8,A
middle2852_9,A
middle2852_10,C
middle2852_11,A
middle2853_0,A
middle2853_1,C
middle2853_2,A
middle2853_3,A
middle2853_4,A
middle2853_5,C
middle2853_6,C
middle2853_7,D
middle2853_8,A
middle2854_0,A
middle2854_1,A
middle2854_2,A
middle2854_3,D
middle2854_4,A
middle2854_5,A
middle2854_6,A
middle2854_7,A
middle2855_0,A
middle2855_1,A
middle2855_2,A
middle2855_3,A
middle2855_4,A
middle2855_5,A
middle2855_6,A
middle2856_0,A
middle2856_1,A
middle2856_2,C
middle2856_3,A
middle2856_4,A
middle2856_5,A
middle2856_6,B
middle2856_7,D
middle2856_8,A
middle2856_9,B
middle2856_10,D
middle2856_11,D
middle2856_12,B
middle2856_13,C
middle2856_14,A
middle2857_0,A
middle2857_1,A
middle2857_2,A
middle2857_3,A
middle2857_4,A
middle2857_5,C
middle2857_6,A
middle2857_7,A
middle2857_8,B
middle2858_0,B
middle2858_1,A
middle2858_2,A
middle2858_3,A
middle2858_4,D
middle2858_5,A
middle2858_6,A
middle2858_7,A
middle2858_8,A
middle2858_9,A
middle2859_0,A
middle2859_1,A
middle2859_2,A
middle2859_3,C
middle2859_4,A
middle2859_5,A
middle2859_6,D
middle2859_7,A
middle2860_0,C
middle2860_1,A
middle2860_2,B
middle2860_3,A
middle2860_4,A
middle2860_5,C
middle2860_6,A
middle2860_7,B
middle2861_0,D
middle2861_1,D
middle2861_2,A
middle2861_3,D
middle2861_4,A
middle2861_5,A
middle2861_6,A
middle2862_0,A
middle2862_1,A
middle2862_2,A
middle2862_3,C
middle2862_4,A
middle2862_5,A
middle2862_6,A
middle2862_7,A
middle2862_8,A
middle2862_9,A
middle2863_0,A
middle2863_1,A
middle2863_2,A
middle2863_3,A
middle2863_4,A
middle2863_5,C
middle2863_6,A
middle2863_7,A
middle2863_8,A
middle2863_9,A
middle2863_10,A
middle2863_11,A
middle2863_12,D
middle2864_0,A
middle2864_1,A
middle2864_2,A
middle2864_3,A
middle2864_4,A
middle2864_5,C
middle2864_6,A
middle2864_7,A
middle2864_8,A
middle2864_9,A
middle2865_0,A
middle2865_1,A
middle2865_2,A
middle2865_3,D
middle2865_4,A
middle2865_5,A
middle2865_6,A
middle2865_7,A
middle2865_8,B
middle2866_0,A
middle2866_1,A
middle2866_2,A
middle2866_3,A
middle2866_4,A
middle2866_5,A
middle2866_6,B
middle2866_7,A
middle2866_8,B
middle2866_9,A
middle2867_0,A
middle2867_1,B
middle2867_2,A
middle2867_3,A
middle2867_4,A
middle2867_5,A
middle2867_6,A
middle2868_0,A
middle2868_1,A
middle2868_2,A
middle2868_3,A
middle2868_4,A
middle2868_5,A
middle2868_6,A
middle2868_7,A
middle2868_8,A
middle2869_0,A
middle2869_1,A
middle2869_2,A
middle2869_3,B
middle2869_4,A
middle2869_5,A
middle2869_6,A
middle2870_0,B
middle2870_1,C
middle2870_2,C
middle2870_3,C
middle2870_4,A
middle2870_5,A
middle2870_6,C
middle2870_7,A
middle2871_0,A
middle2871_1,A
middle2871_2,A
middle2871_3,A
middle2871_4,A
middle2871_5,A
middle2871_6,A
middle2871_7,A
middle2872_0,A
middle2872_1,A
middle2872_2,A
middle2872_3,A
middle2872_4,A
middle2873_0,A
middle2873_1,A
middle2873_2,A
middle2873_3,A
middle2873_4,A
middle2873_5,A
middle2873_6,A
middle2873_7,A
middle2873_8,B
middle2873_9,A
middle2874_0,A
middle2874_1,A
middle2874_2,A
middle2874_3,A
middle2874_4,A
middle2874_5,A
middle2874_6,A
middle2874_7,A
middle2874_8,A
middle2875_0,A
middle2875_1,A
middle2875_2,A
middle2875_3,A
middle2875_4,A
middle2875_5,A
middle2875_6,A
middle2875_7,A
middle2875_8,A
middle2876_0,A
middle2876_1,A
middle2876_2,A
middle2876_3,A
middle2876_4,A
middle2876_5,A
middle2876_6,A
middle2876_7,A
middle2876_8,A
middle2876_9,A
middle2876_10,A
middle2876_11,A
middle2876_12,A
middle2876_13,A
middle2877_0,A
middle2877_1,A
middle2877_2,A
middle2877_3,A
middle2877_4,A
middle2877_5,A
middle2877_6,A
middle2877_7,B
middle2877_8,A
middle2877_9,A
middle2877_10,A
middle2877_11,A
middle2877_12,A
middle2878_0,A
middle2878_1,A
middle2878_2,A
middle2878_3,C
middle2878_4,C
middle2878_5,A
middle2878_6,A
middle2878_7,B
middle2878_8,B
middle2879_0,C
middle2879_1,C
middle2879_2,A
middle2879_3,A
middle2879_4,A
middle2879_5,A
middle2879_6,C
middle2879_7,A
middle2880_0,A
middle2880_1,A
middle2880_2,A
middle2880_3,A
middle2880_4,A
middle2880_5,A
middle2880_6,A
middle2880_7,A
middle2880_8,A
middle2880_9,A
middle2880_10,A
middle2880_11,A
middle2880_12,A
middle2880_13,A
middle2880_14,A
middle2881_0,A
middle2881_1,A
middle2881_2,A
middle2881_3,A
middle2881_4,A
middle2882_0,A
middle2882_1,A
middle2882_2,A
middle2882_3,A
middle2882_4,A
middle2882_5,A
middle2882_6,A
middle2882_7,A
middle2882_8,C
middle2882_9,A
middle2882_10,D
middle2882_11,A
middle2882_12,A
middle2882_13,D
middle2882_14,A
middle2883_0,B
middle2883_1,A
middle2883_2,A
middle2883_3,A
middle2883_4,A
middle2883_5,A
middle2883_6,A
middle2883_7,A
middle2883_8,A
middle2883_9,A
middle2884_0,A
middle2884_1,A
middle2884_2,A
middle2884_3,A
middle2884_4,A
middle2885_0,D
middle2885_1,B
middle2885_2,A
middle2885_3,A
middle2885_4,D
middle2885_5,A
middle2885_6,A
middle2885_7,A
middle2885_8,B
middle2885_9,A
middle2886_0,A
middle2886_1,D
middle2886_2,B
middle2886_3,A
middle2886_4,A
middle2886_5,A
middle2887_0,A
middle2887_1,C
middle2887_2,A
middle2887_3,B
middle2887_4,C
middle2887_5,A
middle2887_6,B
middle2887_7,A
middle2887_8,A
middle2887_9,A
middle2887_10,C
middle2887_11,A
middle2887_12,A
middle2888_0,A
middle2888_1,A
middle2888_2,A
middle2888_3,A
middle2888_4,A
middle2888_5,A
middle2888_6,A
middle2889_0,A
middle2889_1,A
middle2889_2,A
middle2889_3,A
middle2889_4,A
middle2889_5,D
middle2889_6,C
middle2889_7,A
middle2889_8,A
middle2889_9,A
middle2889_10,A
middle2889_11,A
middle2889_12,B
middle2890_0,A
middle2890_1,A
middle2890_2,A
middle2891_0,A
middle2891_1,A
middle2891_2,A
middle2891_3,D
middle2891_4,A
middle2891_5,A
middle2891_6,A
middle2891_7,A
middle2892_0,A
middle2892_1,B
middle2892_2,A
middle2892_3,B
middle2892_4,A
middle2892_5,A
middle2892_6,C
middle2892_7,C
middle2892_8,A
middle2892_9,A
middle2893_0,A
middle2893_1,A
middle2893_2,A
middle2893_3,D
middle2893_4,A
middle2893_5,A
middle2893_6,C
middle2893_7,B
middle2893_8,C
middle2893_9,A
middle2893_10,A
middle2893_11,A
middle2894_0,B
middle2894_1,A
middle2894_2,A
middle2894_3,A
middle2894_4,C
middle2894_5,B
middle2894_6,A
middle2894_7,A
middle2894_8,A
middle2894_9,A
middle2895_0,A
middle2895_1,A
middle2895_2,C
middle2895_3,A
middle2895_4,A
middle2895_5,A
middle2895_6,D
middle2896_0,B
middle2896_1,B
middle2896_2,D
middle2896_3,B
middle2896_4,A
middle2896_5,B
middle2896_6,A
middle2897_0,A
middle2897_1,A
middle2897_2,A
middle2897_3,A
middle2897_4,A
middle2897_5,A
middle2897_6,A
middle2897_7,A
middle2897_8,A
middle2897_9,A
middle2898_0,A
middle2898_1,A
middle2898_2,A
middle2898_3,A
middle2898_4,A
middle2898_5,A
middle2898_6,D
middle2898_7,A
middle2898_8,A
middle2898_9,A
middle2899_0,C
middle2899_1,B
middle2899_2,A
middle2899_3,A
middle2899_4,A
middle2899_5,A
middle2899_6,A
middle2900_0,A
middle2900_1,A
middle2900_2,A
middle2900_3,A
middle2900_4,C
middle2900_5,A
middle2900_6,B
middle2900_7,A
middle2900_8,A
middle2901_0,A
middle2901_1,A
middle2901_2,D
middle2901_3,B
middle2901_4,A
middle2901_5,A
middle2901_6,B
middle2901_7,A
middle2901_8,A
middle2901_9,A
middle2901_10,A
middle2901_11,A
middle2901_12,A
middle2901_13,A
middle2901_14,D
middle2902_0,A
middle2902_1,D
middle2902_2,A
middle2902_3,A
middle2902_4,A
middle2903_0,A
middle2903_1,A
middle2903_2,A
middle2903_3,A
middle2903_4,A
middle2903_5,A
middle2904_0,A
middle2904_1,A
middle2904_2,B
middle2904_3,B
middle2904_4,B
middle2905_0,A
middle2905_1,A
middle2905_2,D
middle2905_3,D
middle2905_4,A
middle2905_5,B
middle2906_0,A
middle2906_1,A
middle2906_2,A
middle2906_3,A
middle2906_4,A
middle2906_5,A
middle2906_6,A
middle2906_7,A
middle2906_8,A
middle2906_9,A
middle2906_10,A
middle2906_11,A
middle2906_12,A
middle2907_0,D
middle2907_1,A
middle2907_2,A
middle2907_3,A
middle2907_4,A
middle2907_5,A
middle2907_6,A
middle2907_7,A
middle2907_8,A
middle2907_9,A
middle2907_10,A
middle2907_11,C
middle2907_12,B
middle2907_13,A
middle2908_0,A
middle2908_1,A
middle2908_2,A
middle2908_3,A
middle2908_4,A
middle2908_5,A
middle2908_6,A
middle2908_7,A
middle2908_8,A
middle2908_9,A
middle2908_10,A
middle2908_11,A
middle2908_12,A
middle2908_13,A
middle2908_14,A
middle2909_0,C
middle2909_1,A
middle2909_2,B
middle2909_3,A
middle2909_4,A
middle2909_5,A
middle2909_6,B
middle2909_7,A
middle2909_8,A
middle2910_0,A
middle2910_1,A
middle2910_2,A
middle2910_3,A
middle2910_4,A
middle2910_5,A
middle2910_6,A
middle2910_7,A
middle2910_8,A
middle2910_9,A
middle2910_10,A
middle2910_11,A
middle2911_0,A
middle2911_1,A
middle2911_2,A
middle2912_0,A
middle2912_1,A
middle2912_2,A
middle2912_3,A
middle2912_4,A
middle2912_5,A
middle2912_6,A
middle2912_7,A
middle2912_8,A
middle2912_9,C
middle2912_10,C
middle2912_11,A
middle2912_12,A
middle2912_13,C
middle2912_14,A
middle2913_0,B
middle2913_1,A
middle2913_2,A
middle2913_3,B
middle2913_4,A
middle2913_5,C
middle2913_6,A
middle2913_7,C
middle2913_8,A
middle2913_9,A
middle2914_0,A
middle2914_1,A
middle2914_2,A
middle2914_3,A
